ND,FCR,RCC,DWM,DWF,NM,NC,LAR,LAM,WR,NWP,NR,DWT,DM,DF,DLP,DDL,ALT,SD,PS,MV,WP,WT,category
82,1151,0.6599462365591398,0.3888888888888889,0.5576388888888889,78,54,1,449,2,88,155,1.0,1.0,1.0,1.0,0.1843416244675358,0.1843416244675358,F71-dag@apache.org,F3-NA,F15-NA,UG_SYNC_SET_UNSYNC_GET,MT_CORRECTNESS,close
2532,6849,1.0303030303030305,1.0,0.9615384615384616,1,54,102,449,3,88,1216,-0.6521739130434783,1.0,1.0,0.1739130434782608,0.2134150479829466,0.2134150479829466,F71-dag@apache.org,F3-NA,F15-NA,BC_UNCONFIRMED_CAST_OF_RETURN_VALUE,STYLE,close
2532,6849,1.0303030303030305,1.0,0.7051282051282052,1,54,102,449,3,88,1216,0.4545454545454545,0.0,1.0,0.7272727272727273,0.2134150479829466,0.2134150479829466,F71-dag@apache.org,F3-NA,F15-NA,RI_REDUNDANT_INTERFACES,STYLE,close
58,1115,2.6,1.0,0.9782608695652174,2,54,86,449,3,88,1216,-0.6521739130434783,1.0,1.0,0.1739130434782608,0.2134150479829466,0.2134150479829466,F71-kmarsden@apache.org,F3-NA,F15-NA,BC_UNCONFIRMED_CAST_OF_RETURN_VALUE,STYLE,close
58,1115,2.6,1.0,0.8695652173913043,2,54,86,449,3,88,6436,0.4545454545454545,0.0,1.0,0.7272727272727273,0.2134150479829466,0.2134150479829466,F71-davidvc@apache.org,F3-NA,F15-NA,RI_REDUNDANT_INTERFACES,STYLE,close
2894,7791,0.2603550295857988,1.0,0.340080971659919,19,54,238,449,3,88,6146,-0.6521739130434783,0.0,-0.3333333333333333,0.1739130434782608,0.2134150479829466,0.2134150479829466,F71-djd@apache.org,F3-NA,F15-NA,BC_UNCONFIRMED_CAST_OF_RETURN_VALUE,STYLE,close
2894,7791,0.2603550295857988,0.3958333333333333,0.242914979757085,19,54,238,449,2,88,6790,-0.6484375,0.0,-0.3333333333333333,0.17578125,0.2134150479829466,0.2134150479829466,F71-djd@apache.org,F3-NA,F15-NA,DLS_DEAD_LOCAL_STORE,STYLE,open
2894,7791,0.2603550295857988,0.4871794871794871,0.8461538461538461,19,54,238,449,3,88,6146,-0.5555555555555556,-1.0,-0.3333333333333333,0.2222222222222222,0.1843416244675358,0.1843416244675358,F71-djd@apache.org,F3-NA,F15-NA,LI_LAZY_INIT_STATIC,MT_CORRECTNESS,open
234,1302,0.3428571428571428,1.0,0.9655172413793104,1,54,3,449,3,88,1216,-0.6521739130434783,1.0,1.0,0.1739130434782608,0.2134150479829466,0.2134150479829466,F71-kmarsden@apache.org,F3-NA,F15-NA,BC_UNCONFIRMED_CAST_OF_RETURN_VALUE,STYLE,close
305,1426,1.09375,1.0,0.9615384615384616,1,54,57,449,3,88,1216,-0.6521739130434783,1.0,1.0,0.1739130434782608,0.2134150479829466,0.2134150479829466,F71-kmarsden@apache.org,F3-NA,F15-NA,BC_UNCONFIRMED_CAST_OF_RETURN_VALUE,STYLE,close
305,1426,1.09375,1.0,0.7435897435897436,1,54,57,449,3,88,4254,0.4545454545454545,0.0,1.0,0.7272727272727273,0.2134150479829466,0.2134150479829466,F71-abrown@apache.org,F3-NA,F15-NA,RI_REDUNDANT_INTERFACES,STYLE,close
1766,3708,0.2590909090909091,1.0,0.4583333333333333,9,54,51,449,3,88,7139,-0.8846153846153846,-1.0,-1.0,0.0576923076923076,0.2134150479829466,0.2134150479829466,F71-djd@apache.org,F3-NA,F15-NA,DLS_DEAD_LOCAL_STORE_OF_NULL,STYLE,open
1766,3708,0.2590909090909091,1.0,0.6577380952380952,9,54,51,449,2,88,7139,-0.8909090909090909,-1.0,-1.0,0.0545454545454545,0.2134150479829466,0.2134150479829466,F71-djd@apache.org,F3-String,F15-NA,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,STYLE,open
1766,3708,0.2590909090909091,1.0,0.2916666666666667,9,54,51,449,2,88,7139,-0.2222222222222222,0.0,-1.0,0.3888888888888889,0.2857938467154214,0.2857938467154214,F71-djd@apache.org,F3-NA,F15-NA,URF_UNREAD_FIELD,PERFORMANCE,open
94,1166,0.5545171339563862,0.4,0.8954468802698144,34,54,123,449,3,88,5903,-0.6410256410256411,-1.0,-1.0,0.1794871794871795,0.2134150479829466,0.2134150479829466,F71-djd@apache.org,F3-NA,F15-NA,BC_UNCONFIRMED_CAST,STYLE,open
94,1166,0.5545171339563862,0.4,0.863406408094435,34,54,123,449,3,88,5903,-0.6410256410256411,-1.0,-1.0,0.1794871794871795,0.2134150479829466,0.2134150479829466,F71-djd@apache.org,F3-NA,F15-NA,BC_UNCONFIRMED_CAST,STYLE,open
1769,3716,0.9333333333333332,1.0,0.3307692307692307,5,54,36,449,3,88,5975,0.4545454545454545,0.0,1.0,0.7272727272727273,0.2134150479829466,0.2134150479829466,F71-dag@apache.org,F3-NA,F15-NA,RI_REDUNDANT_INTERFACES,STYLE,close
2561,6991,0.5991649269311065,0.5222222222222223,0.7369565217391304,22,54,745,449,3,88,3856,-1.0,-1.0,-1.0,0.0,0.2134150479829466,0.2134150479829466,F71-djd@apache.org,F3-NA,F15-NA,ICAST_INTEGER_MULTIPLY_CAST_TO_LONG,STYLE,open
2561,6991,0.5991649269311065,1.0,0.5807065217391304,22,54,745,449,2,88,5995,-0.4772727272727273,0.0,-1.0,0.2613636363636363,0.1843416244675358,0.1843416244675358,F71-djd@apache.org,F3-NA,F15-NA,IS2_INCONSISTENT_SYNC,MT_CORRECTNESS,open
94,1166,0.8597014925373134,0.5597017949029618,0.6418918918918919,33,54,602,449,2,88,170,1.0,1.0,1.0,1.0,0.2134150479829466,0.2134150479829466,F71-dag@apache.org,F3-NA,F15-NA,EQ_UNUSUAL,STYLE,close
94,1166,0.8597014925373134,0.5597017949029618,0.6418918918918919,33,54,602,449,2,88,170,-0.5,1.0,1.0,0.25,0.5053182062282564,0.5053182062282564,F71-dag@apache.org,F3-NA,F15-NA,HE_EQUALS_USE_HASHCODE,BAD_PRACTICE,close
94,1166,0.8597014925373134,1.0,0.5064189189189189,33,54,602,449,2,88,170,-0.4772727272727273,0.0,1.0,0.2613636363636363,0.1843416244675358,0.1843416244675358,F71-dag@apache.org,F3-String,F15-NA,IS2_INCONSISTENT_SYNC,MT_CORRECTNESS,close
94,1166,0.8597014925373134,0.4725274725274725,0.1675675675675675,33,54,602,449,2,88,170,1.0,1.0,1.0,1.0,0.1843416244675358,0.1843416244675358,F71-dag@apache.org,F3-String,F15-NA,UG_SYNC_SET_UNSYNC_GET,MT_CORRECTNESS,close
2711,7482,0.6666666666666666,1.0,0.4428571428571428,4,54,27,449,2,88,7138,0.3333333333333333,0.0,1.0,0.6666666666666666,0.5053182062282564,0.5053182062282564,F71-djd@apache.org,F3-NA,F15-NA,HE_INHERITS_EQUALS_USE_HASHCODE,BAD_PRACTICE,close
58,1111,0.1923076923076923,1.0,0.7631578947368421,1,54,93,449,2,88,4254,0.3333333333333333,0.0,1.0,0.6666666666666666,0.5053182062282564,0.5053182062282564,F71-djd@apache.org,F3-NA,F15-NA,HE_INHERITS_EQUALS_USE_HASHCODE,BAD_PRACTICE,close
58,1111,0.1923076923076923,1.0,0.7631578947368421,1,54,93,449,3,88,4254,0.4545454545454545,0.0,1.0,0.7272727272727273,0.2134150479829466,0.2134150479829466,F71-djd@apache.org,F3-NA,F15-NA,RI_REDUNDANT_INTERFACES,STYLE,close
58,1111,0.1923076923076923,1.0,0.7631578947368421,1,54,93,449,3,88,4254,-0.125,0.0,1.0,0.4375,0.5053182062282564,0.5053182062282564,F71-djd@apache.org,F3-NA,F15-NA,SE_NO_SERIALVERSIONID,BAD_PRACTICE,close
2453,6601,0.575,1.0,0.6303630363036303,3,54,76,449,2,88,7138,0.3333333333333333,0.0,1.0,0.6666666666666666,0.5053182062282564,0.5053182062282564,F71-bpendleton@apache.org,F3-NA,F15-NA,HE_INHERITS_EQUALS_USE_HASHCODE,BAD_PRACTICE,close
2116,4847,0.3538461538461538,1.0,0.9278846153846154,2,54,91,449,2,88,6436,0.3333333333333333,0.0,1.0,0.6666666666666666,0.5053182062282564,0.5053182062282564,F71-djd@apache.org,F3-NA,F15-NA,HE_INHERITS_EQUALS_USE_HASHCODE,BAD_PRACTICE,close
2116,4847,0.3538461538461538,1.0,0.9278846153846154,2,54,91,449,3,88,6436,0.4545454545454545,0.0,1.0,0.7272727272727273,0.2134150479829466,0.2134150479829466,F71-djd@apache.org,F3-NA,F15-NA,RI_REDUNDANT_INTERFACES,STYLE,close
2711,7482,0.2575757575757575,0.5714285714285714,0.9601990049751244,9,54,38,449,1,88,337,-0.8367346938775511,-1.0,-1.0,0.0816326530612244,0.002919321664456,0.002919321664456,F71-kahatlen@apache.org,F3-NA,F15-NA,DM_DEFAULT_ENCODING,I18N,open
2830,7616,1.2857142857142858,1.0,0.8788501026694046,25,54,6,449,1,88,337,-0.8367346938775511,1.0,0.0,0.0816326530612244,0.002919321664456,0.002919321664456,F71-dag@apache.org,F3-NA,F15-NA,DM_DEFAULT_ENCODING,I18N,close
2830,7616,1.2857142857142858,1.0,0.8874743326488707,25,54,6,449,2,88,7139,-0.4772727272727273,0.0,0.0,0.2613636363636363,0.1843416244675358,0.1843416244675358,F71-djd@apache.org,F3-String,F15-NA,IS2_INCONSISTENT_SYNC,MT_CORRECTNESS,open
2830,7616,1.2857142857142858,1.0,0.4568788501026694,25,54,6,449,3,88,7139,-0.4772727272727273,0.0,0.0,0.2613636363636363,0.1843416244675358,0.1843416244675358,F71-djd@apache.org,F3-NA,F15-NA,IS2_INCONSISTENT_SYNC,MT_CORRECTNESS,open
2830,7616,1.2857142857142858,1.0,0.4568788501026694,25,54,6,449,2,88,1053,1.0,1.0,0.0,1.0,0.1843416244675358,0.1843416244675358,F71-dag@apache.org,F3-NA,F15-NA,UG_SYNC_SET_UNSYNC_GET,MT_CORRECTNESS,close
1817,3801,0.8271604938271605,1.0,0.4213483146067415,6,54,13,449,2,88,7138,0.3333333333333333,0.0,1.0,0.6666666666666666,0.5053182062282564,0.5053182062282564,F71-djd@apache.org,F3-NA,F15-NA,HE_INHERITS_EQUALS_USE_HASHCODE,BAD_PRACTICE,close
2545,6922,0.1694915254237288,1.0,0.8275862068965517,2,54,125,449,2,88,5926,0.3333333333333333,0.0,1.0,0.6666666666666666,0.5053182062282564,0.5053182062282564,F71-djd@apache.org,F3-NA,F15-NA,HE_INHERITS_EQUALS_USE_HASHCODE,BAD_PRACTICE,close
2545,6922,0.1694915254237288,1.0,0.8275862068965517,2,54,125,449,3,88,5926,0.4545454545454545,0.0,1.0,0.7272727272727273,0.2134150479829466,0.2134150479829466,F71-djd@apache.org,F3-NA,F15-NA,RI_REDUNDANT_INTERFACES,STYLE,close
781,2201,0.5335195530726257,1.0,0.3032544378698225,32,54,61,449,3,88,6083,-0.8846153846153846,-1.0,-0.6666666666666666,0.0576923076923076,0.2134150479829466,0.2134150479829466,F71-djd@apache.org,F3-NA,F15-NA,DLS_DEAD_LOCAL_STORE_OF_NULL,STYLE,open
781,2201,0.5335195530726257,1.0,0.5724852071005917,32,54,61,449,3,88,6083,-0.8846153846153846,-1.0,-0.6666666666666666,0.0576923076923076,0.2134150479829466,0.2134150479829466,F71-djd@apache.org,F3-NA,F15-NA,DLS_DEAD_LOCAL_STORE_OF_NULL,STYLE,open
781,2201,0.5335195530726257,0.7692307692307693,0.6671597633136095,32,54,61,449,2,88,6931,-0.8478260869565217,-1.0,-0.6666666666666666,0.0652173913043478,0.2857938467154214,0.2857938467154214,F71-djd@apache.org,F3-NA,F15-NA,SBSC_USE_STRINGBUFFER_CONCATENATION,PERFORMANCE,open
781,2201,0.5335195530726257,1.0,0.1538461538461538,32,54,61,449,3,88,7139,-0.8518518518518519,-1.0,-0.6666666666666666,0.074074074074074,0.2134150479829466,0.2134150479829466,F71-djd@apache.org,F3-NA,F15-NA,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,STYLE,open
781,2201,0.5335195530726257,1.0,0.1775147928994082,32,54,61,449,3,88,7139,-0.8518518518518519,-1.0,-0.6666666666666666,0.074074074074074,0.2134150479829466,0.2134150479829466,F71-djd@apache.org,F3-NA,F15-NA,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,STYLE,open
781,2201,0.5335195530726257,0.6070175438596491,0.4911242603550296,32,54,61,449,3,88,6486,-0.6363636363636364,1.0,-0.6666666666666666,0.1818181818181818,0.2857938467154214,0.2857938467154214,F71-djd@apache.org,F3-NA,F15-NA,UPM_UNCALLED_PRIVATE_METHOD,PERFORMANCE,close
2711,7482,0.9605263157894736,1.0,0.3333333333333333,2,54,126,449,2,88,7138,0.3333333333333333,0.0,1.0,0.6666666666666666,0.5053182062282564,0.5053182062282564,F71-djd@apache.org,F3-NA,F15-NA,HE_INHERITS_EQUALS_USE_HASHCODE,BAD_PRACTICE,close
2711,7482,0.2209302325581395,1.0,0.6850574712643678,8,54,18,449,2,88,337,-0.4772727272727273,0.0,-1.0,0.2613636363636363,0.1843416244675358,0.1843416244675358,F71-kahatlen@apache.org,F3-NA,F15-NA,IS2_INCONSISTENT_SYNC,MT_CORRECTNESS,open
2551,6950,0.3503184713375796,1.0,0.8127490039840638,13,54,43,449,3,88,7139,-0.6410256410256411,-1.0,-1.0,0.1794871794871795,0.2134150479829466,0.2134150479829466,F71-djd@apache.org,F3-NA,F15-NA,BC_UNCONFIRMED_CAST,STYLE,open
2551,6950,0.3503184713375796,1.0,0.6533864541832669,13,54,43,449,3,88,7139,-0.6410256410256411,-1.0,-1.0,0.1794871794871795,0.2134150479829466,0.2134150479829466,F71-djd@apache.org,F3-NA,F15-NA,BC_UNCONFIRMED_CAST,STYLE,open
2551,6950,0.3503184713375796,1.0,0.9322709163346612,13,54,43,449,3,88,6178,-0.6410256410256411,-1.0,-1.0,0.1794871794871795,0.2134150479829466,0.2134150479829466,F71-djd@apache.org,F3-NA,F15-NA,BC_UNCONFIRMED_CAST,STYLE,open
3154,8134,0.0689655172413793,1.0,0.8837209302325582,2,1,12,0,2,1,6486,-1.0,-1.0,-1.0,0.0,0.5053182062282564,0.5053182062282564,F71-bakksjo@apache.org,F3-NA,F15-NA,ODR_OPEN_DATABASE_RESOURCE,BAD_PRACTICE,open
2125,4954,1.288659793814433,0.921875,0.6834677419354839,9,4,10,0,3,6,2995,-0.6521739130434783,-1.0,0.2,0.1739130434782608,0.2134150479829466,0.2134150479829466,F71-djd@apache.org,F3-NA,F15-NA,BC_UNCONFIRMED_CAST_OF_RETURN_VALUE,STYLE,open
2125,4954,1.288659793814433,1.0,0.2459677419354838,9,4,10,0,2,6,3958,1.0,0.0,0.2,1.0,0.1733967403628118,0.1733967403628118,F71-djd@apache.org,F3-NA,F15-NA,MS_MUTABLE_COLLECTION_PKGPROTECT,MALICIOUS_CODE,close
2125,4954,1.288659793814433,1.0,0.1995967741935483,9,4,10,0,2,6,3958,-0.125,0.0,0.2,0.4375,0.5053182062282564,0.5053182062282564,F71-djd@apache.org,F3-NA,F15-NA,SE_NO_SERIALVERSIONID,BAD_PRACTICE,close
2125,4954,1.288659793814433,1.0,0.6330645161290323,9,4,10,0,3,6,2995,-0.1578947368421052,0.0,0.2,0.4210526315789473,0.2857938467154214,0.2857938467154214,F71-djd@apache.org,F3-String,F15-NA,SIC_INNER_SHOULD_BE_STATIC_ANON,PERFORMANCE,close
1844,3875,0.7297297297297297,0.7,0.8026315789473685,6,4,143,0,2,6,2897,-0.5,1.0,1.0,0.25,0.5053182062282564,0.5053182062282564,F71-djd@apache.org,F3-NA,F15-NA,HE_EQUALS_NO_HASHCODE,BAD_PRACTICE,close
2627,7313,0.1927710843373494,1.0,0.6369047619047619,2,2,18,0,2,1,7139,-0.4769230769230769,-1.0,-1.0,0.2615384615384615,0.2134150479829466,0.2134150479829466,F71-davidvc@apache.org,F3-NA,F15-NA,SF_SWITCH_NO_DEFAULT,STYLE,open
2627,7313,0.8742138364779874,1.0,0.7417910447761195,12,1,294,0,1,1,6009,-1.0,-1.0,-1.0,0.0,0.2134150479829466,0.2134150479829466,F71-davidvc@apache.org,F3-NA,F15-NA,UCF_USELESS_CONTROL_FLOW_NEXT_LINE,STYLE,open
2427,6440,1.1390728476821192,1.0,0.1944444444444444,17,5,48,0,1,4,7139,-0.8367346938775511,-1.0,-1.0,0.0816326530612244,0.002919321664456,0.002919321664456,F71-davidvc@apache.org,F3-NA,F15-NA,DM_DEFAULT_ENCODING,I18N,open
3154,8134,0.1217948717948717,1.0,0.9078125,53,10,113,0,3,81,7139,-0.8846153846153846,-1.0,-0.9545454545454546,0.0576923076923076,0.2134150479829466,0.2134150479829466,F71-djd@apache.org,F3-NA,F15-NA,DLS_DEAD_LOCAL_STORE_OF_NULL,STYLE,open
3154,8134,0.1217948717948717,1.0,0.49609375,53,10,113,0,3,81,7139,-0.8846153846153846,-1.0,-0.9545454545454546,0.0576923076923076,0.2134150479829466,0.2134150479829466,F71-djd@apache.org,F3-NA,F15-NA,DLS_DEAD_LOCAL_STORE_OF_NULL,STYLE,open
3154,8134,0.1217948717948717,1.0,0.8453125,53,10,113,0,3,81,4177,-0.8846153846153846,-1.0,-0.9545454545454546,0.0576923076923076,0.2134150479829466,0.2134150479829466,F71-djd@apache.org,F3-NA,F15-NA,DLS_DEAD_LOCAL_STORE_OF_NULL,STYLE,open
3154,8134,0.1217948717948717,1.0,0.4296875,53,10,113,0,3,81,4177,-0.8846153846153846,-1.0,-0.9545454545454546,0.0576923076923076,0.2134150479829466,0.2134150479829466,F71-djd@apache.org,F3-NA,F15-NA,DLS_DEAD_LOCAL_STORE_OF_NULL,STYLE,open
3154,8134,0.1217948717948717,1.0,0.81484375,53,10,113,0,3,81,4177,-0.8846153846153846,-1.0,-0.9545454545454546,0.0576923076923076,0.2134150479829466,0.2134150479829466,F71-djd@apache.org,F3-NA,F15-NA,DLS_DEAD_LOCAL_STORE_OF_NULL,STYLE,open
3154,8134,0.1217948717948717,1.0,0.39140625,53,10,113,0,3,81,4177,-0.8846153846153846,-1.0,-0.9545454545454546,0.0576923076923076,0.2134150479829466,0.2134150479829466,F71-djd@apache.org,F3-NA,F15-NA,DLS_DEAD_LOCAL_STORE_OF_NULL,STYLE,open
3154,8134,0.1217948717948717,1.0,0.76171875,53,10,113,0,3,81,4177,-0.8846153846153846,-1.0,-0.9545454545454546,0.0576923076923076,0.2134150479829466,0.2134150479829466,F71-djd@apache.org,F3-NA,F15-NA,DLS_DEAD_LOCAL_STORE_OF_NULL,STYLE,open
3154,8134,0.1217948717948717,0.9772727272727272,0.32421875,53,10,113,0,3,81,4177,-0.8846153846153846,-1.0,-0.9545454545454546,0.0576923076923076,0.2134150479829466,0.2134150479829466,F71-djd@apache.org,F3-NA,F15-NA,DLS_DEAD_LOCAL_STORE_OF_NULL,STYLE,open
3154,8134,0.1217948717948717,1.0,0.05078125,53,10,113,0,2,81,7138,1.0,0.0,-0.9545454545454546,1.0,0.1733967403628118,0.1733967403628118,F71-djd@apache.org,F3-NA,F15-NA,MS_CANNOT_BE_FINAL,MALICIOUS_CODE,close
3154,8134,0.1217948717948717,1.0,0.85078125,53,10,113,0,3,81,7139,-0.9066666666666666,-1.0,-0.9545454545454546,0.0466666666666666,0.5053182062282564,0.5053182062282564,F71-djd@apache.org,F3-NA,F15-NA,NM_METHOD_NAMING_CONVENTION,BAD_PRACTICE,open
3154,8134,0.1217948717948717,1.0,0.44296875,53,10,113,0,3,81,7139,-0.9066666666666666,-1.0,-0.9545454545454546,0.0466666666666666,0.5053182062282564,0.5053182062282564,F71-djd@apache.org,F3-PrintWriter,F15-NA,NM_METHOD_NAMING_CONVENTION,BAD_PRACTICE,open
3154,8134,0.1217948717948717,1.0,0.8203125,53,10,113,0,3,81,7138,-0.9066666666666666,-1.0,-0.9545454545454546,0.0466666666666666,0.5053182062282564,0.5053182062282564,F71-djd@apache.org,F3-NA,F15-NA,NM_METHOD_NAMING_CONVENTION,BAD_PRACTICE,open
3154,8134,0.1217948717948717,1.0,0.4046875,53,10,113,0,3,81,7138,-0.9066666666666666,-1.0,-0.9545454545454546,0.0466666666666666,0.5053182062282564,0.5053182062282564,F71-djd@apache.org,F3-NA,F15-NA,NM_METHOD_NAMING_CONVENTION,BAD_PRACTICE,open
3154,8134,0.1217948717948717,1.0,0.24140625,53,10,113,0,3,81,7138,-0.9066666666666666,-1.0,-0.9545454545454546,0.0466666666666666,0.5053182062282564,0.5053182062282564,F71-djd@apache.org,F3-Connection,F15-NA,NM_METHOD_NAMING_CONVENTION,BAD_PRACTICE,open
3154,8134,0.1217948717948717,1.0,0.76640625,53,10,113,0,3,81,7138,-0.9066666666666666,-1.0,-0.9545454545454546,0.0466666666666666,0.5053182062282564,0.5053182062282564,F71-djd@apache.org,F3-NA,F15-private,NM_METHOD_NAMING_CONVENTION,BAD_PRACTICE,open
3154,8134,0.1217948717948717,1.0,0.3359375,53,10,113,0,3,81,7138,-0.9066666666666666,-1.0,-0.9545454545454546,0.0466666666666666,0.5053182062282564,0.5053182062282564,F71-djd@apache.org,F3-String,F15-private,NM_METHOD_NAMING_CONVENTION,BAD_PRACTICE,open
3154,8134,0.1217948717948717,1.0,0.7875,53,10,113,0,3,81,7138,-0.9066666666666666,-1.0,-0.9545454545454546,0.0466666666666666,0.5053182062282564,0.5053182062282564,F71-djd@apache.org,F3-NA,F15-NA,NM_METHOD_NAMING_CONVENTION,BAD_PRACTICE,open
3154,8134,0.1217948717948717,1.0,0.3640625,53,10,113,0,3,81,7138,-0.9066666666666666,-1.0,-0.9545454545454546,0.0466666666666666,0.5053182062282564,0.5053182062282564,F71-djd@apache.org,F3-Connection,F15-NA,NM_METHOD_NAMING_CONVENTION,BAD_PRACTICE,open
3154,8134,0.1217948717948717,1.0,0.71484375,53,10,113,0,3,81,7138,-0.9066666666666666,-1.0,-0.9545454545454546,0.0466666666666666,0.5053182062282564,0.5053182062282564,F71-djd@apache.org,F3-NA,F15-NA,NM_METHOD_NAMING_CONVENTION,BAD_PRACTICE,open
3154,8134,0.1217948717948717,1.0,0.68515625,53,10,113,0,3,81,7138,-0.9066666666666666,-1.0,-0.9545454545454546,0.0466666666666666,0.5053182062282564,0.5053182062282564,F71-djd@apache.org,F3-Connection,F15-NA,NM_METHOD_NAMING_CONVENTION,BAD_PRACTICE,open
3154,8134,0.1217948717948717,1.0,0.25625,53,10,113,0,3,81,7138,-0.9066666666666666,-1.0,-0.9545454545454546,0.0466666666666666,0.5053182062282564,0.5053182062282564,F71-djd@apache.org,F3-Connection,F15-NA,NM_METHOD_NAMING_CONVENTION,BAD_PRACTICE,open
3154,8134,0.1217948717948717,1.0,0.17890625,53,10,113,0,3,81,7138,-0.9066666666666666,-1.0,-0.9545454545454546,0.0466666666666666,0.5053182062282564,0.5053182062282564,F71-djd@apache.org,F3-NA,F15-NA,NM_METHOD_NAMING_CONVENTION,BAD_PRACTICE,open
3154,8134,0.1217948717948717,1.0,0.91484375,53,10,113,0,3,81,7138,-0.9066666666666666,-1.0,-0.9545454545454546,0.0466666666666666,0.5053182062282564,0.5053182062282564,F71-djd@apache.org,F3-NA,F15-private,NM_METHOD_NAMING_CONVENTION,BAD_PRACTICE,open
3154,8134,0.1217948717948717,1.0,0.51640625,53,10,113,0,3,81,7138,-0.9066666666666666,-1.0,-0.9545454545454546,0.0466666666666666,0.5053182062282564,0.5053182062282564,F71-djd@apache.org,F3-NA,F15-private,NM_METHOD_NAMING_CONVENTION,BAD_PRACTICE,open
3154,8134,0.1217948717948717,1.0,0.70390625,53,10,113,0,3,81,7138,-0.9066666666666666,-1.0,-0.9545454545454546,0.0466666666666666,0.5053182062282564,0.5053182062282564,F71-djd@apache.org,F3-String,F15-NA,NM_METHOD_NAMING_CONVENTION,BAD_PRACTICE,open
3154,8134,0.1217948717948717,1.0,0.2015625,53,10,113,0,3,81,7138,-0.9066666666666666,-1.0,-0.9545454545454546,0.0466666666666666,0.5053182062282564,0.5053182062282564,F71-djd@apache.org,F3-PrintWriter,F15-NA,NM_METHOD_NAMING_CONVENTION,BAD_PRACTICE,open
3154,8134,0.1217948717948717,1.0,0.61484375,53,10,113,0,3,81,7138,-0.9066666666666666,-1.0,-0.9545454545454546,0.0466666666666666,0.5053182062282564,0.5053182062282564,F71-djd@apache.org,F3-NA,F15-NA,NM_METHOD_NAMING_CONVENTION,BAD_PRACTICE,open
3154,8134,0.1217948717948717,1.0,0.065625,53,10,113,0,3,81,7138,-0.9066666666666666,-1.0,-0.9545454545454546,0.0466666666666666,0.5053182062282564,0.5053182062282564,F71-djd@apache.org,F3-SQLException,F15-NA,NM_METHOD_NAMING_CONVENTION,BAD_PRACTICE,open
3154,8134,0.1217948717948717,1.0,0.6234375,53,10,113,0,3,81,7138,-0.9066666666666666,-1.0,-0.9545454545454546,0.0466666666666666,0.5053182062282564,0.5053182062282564,F71-djd@apache.org,F3-NA,F15-NA,NM_METHOD_NAMING_CONVENTION,BAD_PRACTICE,open
3154,8134,0.1217948717948717,1.0,0.0796875,53,10,113,0,3,81,7138,-0.9066666666666666,-1.0,-0.9545454545454546,0.0466666666666666,0.5053182062282564,0.5053182062282564,F71-djd@apache.org,F3-String,F15-NA,NM_METHOD_NAMING_CONVENTION,BAD_PRACTICE,open
3154,8134,0.1217948717948717,1.0,0.6375,53,10,113,0,3,81,7138,-0.9066666666666666,-1.0,-0.9545454545454546,0.0466666666666666,0.5053182062282564,0.5053182062282564,F71-djd@apache.org,F3-NA,F15-NA,NM_METHOD_NAMING_CONVENTION,BAD_PRACTICE,open
3154,8134,0.1217948717948717,1.0,0.6578125,53,10,113,0,3,81,7138,-0.9066666666666666,-1.0,-0.9545454545454546,0.0466666666666666,0.5053182062282564,0.5053182062282564,F71-djd@apache.org,F3-NA,F15-NA,NM_METHOD_NAMING_CONVENTION,BAD_PRACTICE,open
3154,8134,0.1217948717948717,1.0,0.64921875,53,10,113,0,3,81,7138,-0.9066666666666666,-1.0,-0.9545454545454546,0.0466666666666666,0.5053182062282564,0.5053182062282564,F71-djd@apache.org,F3-String,F15-NA,NM_METHOD_NAMING_CONVENTION,BAD_PRACTICE,open
3154,8134,0.1217948717948717,1.0,0.671875,53,10,113,0,3,81,7138,-0.9066666666666666,-1.0,-0.9545454545454546,0.0466666666666666,0.5053182062282564,0.5053182062282564,F71-djd@apache.org,F3-NA,F15-NA,NM_METHOD_NAMING_CONVENTION,BAD_PRACTICE,open
3154,8134,0.1217948717948717,1.0,0.10078125,53,10,113,0,3,81,7138,-0.9066666666666666,-1.0,-0.9545454545454546,0.0466666666666666,0.5053182062282564,0.5053182062282564,F71-djd@apache.org,F3-PrintWriter,F15-NA,NM_METHOD_NAMING_CONVENTION,BAD_PRACTICE,open
3154,8134,0.1217948717948717,1.0,0.13046875,53,10,113,0,3,81,7138,-0.9066666666666666,-1.0,-0.9545454545454546,0.0466666666666666,0.5053182062282564,0.5053182062282564,F71-djd@apache.org,F3-PrintWriter,F15-NA,NM_METHOD_NAMING_CONVENTION,BAD_PRACTICE,open
3154,8134,0.1217948717948717,1.0,0.115625,53,10,113,0,3,81,7138,-0.9066666666666666,-1.0,-0.9545454545454546,0.0466666666666666,0.5053182062282564,0.5053182062282564,F71-djd@apache.org,F3-NA,F15-NA,NM_METHOD_NAMING_CONVENTION,BAD_PRACTICE,open
3154,8134,0.1217948717948717,1.0,0.15078125,53,10,113,0,3,81,7138,-0.9066666666666666,-1.0,-0.9545454545454546,0.0466666666666666,0.5053182062282564,0.5053182062282564,F71-djd@apache.org,F3-PrintWriter,F15-NA,NM_METHOD_NAMING_CONVENTION,BAD_PRACTICE,open
